,id,dim_name,event_name,event_type,main_start_date,gap_start_date,duration,main_duration,gap_duration,AG_availability,Car_availability,LogIncome,PlaceResidence,PlaceWork,Sex,Urban
40,10,Employment,Work_2,Event,2059.7214145509984,2061.078080358275,3.842313820337556,1.3566658072766602,2.485648013060896,,,9.36275386768286,,Zug,,
41,10,Employment,Work_3,Event,2063.563728371336,2064.662933820047,1.2461831123119862,1.0992054487111214,0.1469776636008648,,,9.546023180301727,,Nidwalden,,
42,10,Employment,Work_4,Event,2064.809911483648,2070.889127458276,6.881637994649406,6.079215974627742,0.8024220200216645,,,8.900904924327916,,Vaud,,
43,10,Employment,Work_5,Event,2071.691549478297,2073.903738374932,2.228074441633288,2.212188896634236,0.0158855449990519,,,9.718333110966029,,St_Gallen,,
44,10,Employment,Work_6,Event,2073.9196239199305,2075.796348856493,3.318222252801524,1.8767249365624783,1.4414973162390456,,,9.34534103603512,,Zurich,,
45,10,Employment,Work_7,Event,2077.237846172732,2085.1262331574085,8.35939605527699,7.888386984676472,0.471009070600517,,,9.52187993259532,,Aargau,,
46,10,Employment,Work_8,Event,2085.597242228009,2093.9056648552914,24.28129044413432,8.308422627282118,15.972867816852196,,,9.73666186342581,,Ticino,,
47,10,Residence,Home0,Event,2040.0299694146847,2058.396319681202,18.366350266516424,18.366350266516424,0.0,1.0,0.0,,Zurich,,,1.0
48,10,Residence,Home_1,Event,2058.396319681202,2059.7214145509984,1.3250948697966367,1.3250948697966367,0.0,1.0,0.0,,Solothurn,,,1.0
49,10,Residence,Home_2,Event,2059.7214145509984,2063.563728371336,3.84231382033756,3.84231382033756,0.0,0.0,0.0,,Zug,,,1.0
50,10,Residence,Home_3,Event,2063.563728371336,2064.809911483648,1.246183112311951,1.246183112311951,0.0,0.0,0.0,,Nidwalden,,,1.0
51,10,Residence,Home_4,Event,2064.809911483648,2071.691549478297,6.88163799464938,6.88163799464938,0.0,0.0,0.0,,Vaud,,,1.0
52,10,Residence,Home_5,Event,2071.691549478297,2073.919623919931,2.22807444163328,2.22807444163328,0.0,0.0,1.0,,St_Gallen,,,0.0
53,10,Residence,Home_6,Event,2073.9196239199305,2077.237846172732,3.3182222528015344,3.3182222528015344,0.0,0.0,1.0,,Zurich,,,1.0
54,10,Residence,Home_7,Event,2077.237846172732,2085.597242228009,8.359396055276974,8.359396055276974,0.0,0.0,0.0,,Aargau,,,1.0
55,10,Residence,Home_8,Event,2085.597242228009,2109.878532672144,24.28129044413432,24.28129044413432,0.0,0.0,1.0,,Ticino,,,1.0
22909,11,Existence,Birth,Event,1971.0218346201952,2042.5775039715545,71.5556693513593,71.5556693513593,0.0,,,,,,0.0,
22910,11,DL,NoDL,No Event,1971.0218346201952,1992.557792180395,21.535957560199712,21.535957560199712,0.0,,,,,,,
22911,11,DL,DL,Event,1992.557792180395,2042.5775039715545,50.01971179115958,50.01971179115958,0.0,,,,,,,
22912,11,Education,NoEducation,No Event,1971.0218346201952,1977.0218346201952,6.0,6.0,0.0,,,,,,,
22913,11,Education,MandatoryEduc,Event,1977.0218346201952,1986.0218346201952,65.55566935135958,9.0,56.55566935135958,,,,,,,
22914,11,Employment,NoWork,No Event,1971.0218346201952,1986.2558251652067,15.233990545011569,15.233990545011569,0.0,,,,,,,
22915,11,Employment,Work_1,Event,1986.2558251652067,1987.5240764607229,3.113767439696299,1.2682512955158358,1.845516144180463,,,8.98916377363231,,Vaud,,
22916,11,Employment,Work_2,Event,1989.3695926049031,1991.739182379523,2.8446132202576693,2.369589774619841,0.4750234456378278,,,9.300902964714563,,Zurich,,
22917,11,Employment,Work_3,Event,1992.214205825161,1993.7035719844228,2.775561824996416,1.4893661592619103,1.286195665734506,,,8.856439389301759,,Geneva,,
22918,11,Employment,Work_4,Event,1994.989767650157,1999.3379193628643,47.58773632139731,4.348151712707158,43.23958460869015,,,9.23677765289678,,Geneva,,
22919,11,Residence,Home0,Event,1971.0218346201952,1986.255825165207,15.2339905450116,15.2339905450116,0.0,1.0,0.0,,Basel_Stadt,,,1.0
22920,11,Residence,Home_1,Event,1986.255825165207,1989.369592604904,3.1137674396962978,3.1137674396962978,0.0,0.0,0.0,,Vaud,,,1.0
22921,11,Residence,Home_2,Event,1989.3695926049031,1992.214205825161,2.844613220257604,2.844613220257604,0.0,0.0,0.0,,Zurich,,,1.0
22922,11,Residence,Home_3,Event,1992.214205825161,1994.989767650157,2.77556182499644,2.77556182499644,0.0,0.0,0.0,,Geneva,,,1.0
22923,11,Residence,Home_4,Event,1994.989767650157,2042.5775039715545,47.5877363213974,47.5877363213974,0.0,0.0,1.0,,Geneva,,,1.0
45870,12,Existence,Birth,Event,1909.8072617179284,1991.4654722229543,81.65821050502606,81.65821050502606,0.0,,,,,,1.0,
45871,12,DL,NoDL,No Event,1909.8072617179284,1936.776962744588,26.96970102665952,26.96970102665952,0.0,,,,,,,
45872,12,DL,DL,Event,1936.776962744588,1991.4654722229543,54.68850947836653,54.68850947836653,0.0,,,,,,,
45873,12,Education,NoEducation,No Event,1909.8072617179284,1915.8072617179284,6.0,6.0,0.0,,,,,,,
45874,12,Education,MandatoryEduc,Event,1915.8072617179284,1924.8072617179284,9.0,9.0,0.0,,,,,,,
45875,12,Education,SecondaryEduc,Event,1924.8072617179284,1927.8072617179284,66.65821050502615,3.0,63.65821050502615,,,,,,,
45876,12,Employment,NoWork,No Event,1909.8072617179284,1930.776195859972,20.968934142043526,20.968934142043526,0.0,,,,,,,
45877,12,Employment,Work_1,Event,1930.776195859972,1930.862624303192,0.8429874599910325,0.0864284432202421,0.7565590167707904,,,8.671178490998658,,Solothurn,,
45878,12,Employment,Work_2,Event,1931.619183319963,1935.5228020104207,4.8898416278160255,3.903618690458514,0.9862229373575112,,,9.324544996321908,,Graubunden,,
45879,12,Employment,Work_3,Event,1936.509024947779,1936.813703124197,0.4543189059124407,0.3046781764181063,0.1496407294943343,,,9.19950572235025,,Zurich,,
45880,12,Employment,Work_4,Event,1936.963343853692,1937.95484400657,1.431730395292144,0.9915001528786512,0.4402302424134929,,,9.204788122072966,,Bern,,
45881,12,Employment,Work_5,Event,1938.3950742489835,1944.551139474225,6.339060181394549,6.156065225241553,0.1829949561529957,,,9.274651374783756,,Valais,,
45882,12,Employment,Work_6,Event,1944.7341344303784,1946.569366457654,1.8510323621773603,1.8352320272757856,0.0158003349015747,,,8.97263295654188,,Appenzell_Ausserrhoden,,
45883,12,Employment,Work_7,Event,1946.585166792556,1948.064417293184,2.0461185904575467,1.4792505006281909,0.5668680898293561,,,8.951370833132913,,Vaud,,
45884,12,Employment,Work_8,Event,1948.6312853830127,1959.3300252864576,42.83418683994135,10.698739903444608,32.13544693649674,,,9.310364463356777,,Basel_Landschaft,,
45885,12,Residence,Home0,Event,1909.8072617179284,1930.776195859972,20.9689341420436,20.9689341420436,0.0,0.0,0.0,,Schaffhausen,,,1.0
45886,12,Residence,Home_1,Event,1930.776195859972,1931.619183319963,0.8429874599910212,0.8429874599910212,0.0,0.0,0.0,,Solothurn,,,1.0
45887,12,Residence,Home_2,Event,1931.619183319963,1936.509024947779,4.889841627816015,4.889841627816015,0.0,0.0,0.0,,Graubunden,,,1.0
45888,12,Residence,Home_3,Event,1936.5090249477792,1936.963343853692,0.4543189059124553,0.4543189059124553,0.0,0.0,0.0,,Zurich,,,1.0
45889,12,Residence,Home_4,Event,1936.963343853692,1938.395074248984,1.4317303952921696,1.4317303952921696,0.0,0.0,0.0,,Bern,,,1.0
45890,12,Residence,Home_5,Event,1938.395074248984,1944.7341344303784,6.339060181394551,6.339060181394551,0.0,0.0,1.0,,Valais,,,1.0
45891,12,Residence,Home_6,Event,1944.7341344303784,1946.585166792556,1.8510323621773863,1.8510323621773863,0.0,0.0,1.0,,Appenzell_Ausserrhoden,,,1.0
45892,12,Residence,Home_7,Event,1946.585166792556,1948.6312853830127,2.046118590457556,2.046118590457556,0.0,0.0,1.0,,Vaud,,,1.0
45893,12,Residence,Home_8,Event,1948.6312853830127,1991.4654722229543,42.83418683994141,42.83418683994141,0.0,0.0,1.0,,Basel_Landschaft,,,1.0
68981,13,Existence,Birth,Event,2046.3178696252107,2151.177743912087,104.8598742868764,104.8598742868764,0.0,,,,,,1.0,
68982,13,DL,NoDL,No Event,2046.3178696252107,2072.0036588606745,25.68578923546381,25.68578923546381,0.0,,,,,,,
68983,13,DL,DL,Event,2072.0036588606745,2151.1777439120865,79.17408505141208,79.17408505141208,0.0,,,,,,,
68984,13,Education,NoEducation,No Event,2046.3178696252107,2052.3178696252107,6.0,6.0,0.0,,,,,,,
68985,13,Education,MandatoryEduc,Event,2052.3178696252107,2061.3178696252107,9.0,9.0,0.0,,,,,,,
68986,13,Education,SecondaryEduc,Event,2061.3178696252107,2065.722987496326,4.695852875240451,4.405117871115052,0.2907350041253991,,,,,,,
68987,13,Education,TertiaryEduc,Event,2066.013722500451,2068.68721154651,85.16402141163546,2.6734890460590885,82.49053236557637,,,,,,,
68988,13,Employment,NoWork,No Event,2046.3178696252107,2070.724309806076,24.406440180864525,24.406440180864525,0.0,,,,,,,
68989,13,Employment,Work_1,Event,2070.724309806076,2073.164633902265,3.417740819659065,2.4403240961898574,0.9774167234692076,,,9.14725603808114,,Geneva,,
68990,13,Employment,Work_2,Event,2074.142050625734,2079.7121804146186,5.7600031941169725,5.570129788884564,0.1898734052324084,,,9.062210483836166,,Schaffhausen,,
68991,13,Employment,Work_3,Event,2079.9020538198515,2080.887196920557,1.952976840803051,0.9851431007053394,0.9678337400977116,,,9.36763969347855,,Zurich,,
68992,13,Employment,Work_4,Event,2081.8550306606544,2083.0955258202894,1.7021991715832854,1.240495159635109,0.4617040119481764,,,9.655759399007408,,Neuchatel,,
68993,13,Employment,Work_5,Event,2083.5572298322377,2085.501766765905,2.4982350989521347,1.944536933667102,0.5536981652850324,,,9.867698976611058,,Ticino,,
68994,13,Employment,Work_6,Event,2086.05546493119,2092.773995514376,6.8496323569242765,6.718530583186353,0.1311017737379239,,,8.970104117758384,,Geneva,,
68995,13,Employment,Work_7,Event,2092.905097288114,2104.336040080197,11.770272690503743,11.430942792083153,0.3393298984205901,,,9.189256897474118,,Solothurn,,
68996,13,Employment,Work_8,Event,2104.6753699786177,2111.4576428146165,46.50237393346916,6.782272835998669,39.72010109747049,,,9.369298906154247,,Valais,,
68997,13,Residence,Home0,Event,2046.3178696252107,2070.724309806076,24.40644018086454,24.40644018086454,0.0,0.0,0.0,,Graubunden,,,1.0
68998,13,Residence,Home_1,Event,2070.724309806076,2074.1420506257346,3.4177408196590835,3.4177408196590835,0.0,0.0,0.0,,Geneva,,,1.0
68999,13,Residence,Home_2,Event,2074.1420506257346,2079.9020538198515,5.760003194116952,5.760003194116952,0.0,0.0,1.0,,Schaffhausen,,,1.0
69000,13,Residence,Home_3,Event,2079.9020538198515,2081.8550306606544,1.952976840803078,1.952976840803078,0.0,0.0,1.0,,Zurich,,,1.0
69001,13,Residence,Home_4,Event,2081.8550306606544,2083.5572298322377,1.7021991715833158,1.7021991715833158,0.0,0.0,0.0,,Neuchatel,,,1.0
69002,13,Residence,Home_5,Event,2083.5572298322377,2086.05546493119,2.4982350989520934,2.4982350989520934,0.0,0.0,1.0,,Ticino,,,1.0
69003,13,Residence,Home_6,Event,2086.05546493119,2092.905097288114,6.849632356924286,6.849632356924286,0.0,0.0,1.0,,Geneva,,,1.0
69004,13,Residence,Home_7,Event,2092.905097288114,2104.6753699786177,11.770272690503756,11.770272690503756,0.0,0.0,1.0,,Solothurn,,,1.0
69005,13,Residence,Home_8,Event,2104.6753699786177,2151.177743912087,46.50237393346936,46.50237393346936,0.0,0.0,0.0,,Valais,,,1.0
91589,14,Existence,Birth,Event,1999.1666919070608,2045.54278608968,46.376094182619205,46.376094182619205,0.0,,,,,,1.0,
91590,14,DL,NoDL,No Event,1999.1666919070608,2020.8110177210003,21.64432581393949,21.64432581393949,0.0,,,,,,,
91591,14,DL,DL,Event,2020.8110177210003,2045.54278608968,24.73176836867968,24.73176836867968,0.0,,,,,,,
91592,14,Education,NoEducation,No Event,1999.1666919070608,2005.1666919070608,6.000000000000002,6.000000000000002,0.0,,,,,,,
91593,14,Education,MandatoryEduc,Event,2005.1666919070608,2014.1666919070608,8.999999999999995,8.999999999999995,0.0,,,,,,,
91594,14,Education,SecondaryEduc,Event,2014.1666919070608,2018.3474849893928,4.232763279659663,4.180793082332115,0.0519701973275475,,,,,,,
91595,14,Education,TertiaryEduc,Event,2018.3994551867204,2020.8755421499009,27.14333090295956,2.4760869631803564,24.667243939779205,,,,,,,
91596,14,Employment,NoWork,No Event,1999.1666919070608,2022.198475427424,23.03178352036296,23.03178352036296,0.0,,,,,,,
91597,14,Employment,Work_1,Event,2022.198475427424,2027.0001232233928,5.380965922829208,4.801647795968946,0.5793181268602619,,,9.524789645280316,,Zurich,,
91598,14,Employment,Work_2,Event,2027.5794413502529,2027.7352518912,0.6295752183836973,0.1558105409466032,0.4737646774370941,,,8.995610911341798,,Neuchatel,,
91599,14,Employment,Work_3,Event,2028.2090165686368,2029.7659219046752,17.333769521043425,1.5569053360386167,15.776864185004808,,,9.718878792074449,,Bern,,
91600,14,Residence,Home0,Event,1999.1666919070608,2022.198475427424,23.03178352036301,23.03178352036301,0.0,0.0,0.0,,Zurich,,,1.0
91601,14,Residence,Home_1,Event,2022.198475427424,2027.579441350253,5.380965922829209,5.380965922829209,0.0,0.0,1.0,,Zurich,,,1.0
91602,14,Residence,Home_2,Event,2027.579441350253,2028.2090165686368,0.629575218383708,0.629575218383708,0.0,0.0,1.0,,Neuchatel,,,1.0
91603,14,Residence,Home_3,Event,2028.2090165686368,2045.54278608968,17.333769521043422,17.333769521043422,0.0,0.0,1.0,,Bern,,,0.0
114430,15,Existence,Birth,Event,1916.1692790040795,1964.1428497262573,47.97357072217858,47.97357072217858,0.0,,,,,,0.0,
114431,15,DL,NoDL,No Event,1916.1692790040795,1936.9476509779672,20.77837197388784,20.77837197388784,0.0,,,,,,,
114432,15,DL,DL,Event,1936.9476509779672,1964.142849726258,27.19519874829077,27.19519874829077,0.0,,,,,,,
114433,15,Education,NoEducation,No Event,1916.1692790040795,1922.1692790040795,5.999999999999995,5.999999999999995,0.0,,,,,,,
114434,15,Education,MandatoryEduc,Event,1922.1692790040795,1931.1692790040795,9.000000000000014,9.000000000000014,0.0,,,,,,,
114435,15,Education,SecondaryEduc,Event,1931.1692790040795,1935.390519286302,4.429237020579562,4.22124028222266,0.2079967383569013,,,,,,,
114436,15,Education,TertiaryEduc,Event,1935.598516024659,1940.8670813924248,28.5443337015991,5.268565367766312,23.275768333832787,,,,,,,
114437,15,Employment,NoWork,No Event,1916.1692790040795,1933.5984956835605,17.429216679481048,17.429216679481048,0.0,,,,,,,
114438,15,Employment,Work_1,Event,1933.5984956835605,1936.4740693728045,3.643908499520075,2.8755736892441943,0.7683348102758804,,,8.128187291684085,,Zurich,,
114439,15,Employment,Work_2,Event,1937.2424041830805,1939.752790207598,2.7051897635309192,2.5103860245175857,0.1948037390133336,,,8.804501722072358,,Thurgau,,
114440,15,Employment,Work_3,Event,1939.9475939466115,1941.3938932305432,1.5315814752094956,1.4462992839319504,0.0852821912775452,,,9.284812348921813,,Aargau,,
114441,15,Employment,Work_4,Event,1941.4791754218209,1943.8293231652267,2.4174843451586563,2.350147743405845,0.0673366017528109,,,10.013726613876324,,Graubunden,,
114442,15,Employment,Work_5,Event,1943.89665976698,1949.1013641394795,5.389173314286868,5.204704372500157,0.1844689417867102,,,10.287700491025412,,Ticino,,
114443,15,Employment,Work_6,Event,1949.2858330812664,1949.8292534334807,1.596226944117572,0.5434203522141998,1.0528065919033722,,,9.561462146136767,,Geneva,,
114444,15,Employment,Work_7,Event,1950.882060025384,1963.2245148280165,13.056420838481896,12.342454802632302,0.713966035849593,,,9.35411625820347,,Bern,,
114445,15,Employment,Work_8,Event,1963.9384808638656,1964.133374094838,0.2043688623919833,0.194893230972079,0.0094756314199042,,,10.20881627909974,,Zurich,,
114446,15,Residence,Home0,Event,1916.1692790040795,1933.5984956835605,17.42921667948106,17.42921667948106,0.0,0.0,0.0,,Aargau,,,1.0
114447,15,Residence,Home_1,Event,1933.5984956835605,1937.24240418308,3.643908499520071,3.643908499520071,0.0,0.0,0.0,,Zurich,,,1.0
114448,15,Residence,Home_2,Event,1937.2424041830805,1939.9475939466115,2.705189763530932,2.705189763530932,0.0,0.0,1.0,,Thurgau,,,1.0
114449,15,Residence,Home_3,Event,1939.9475939466115,1941.4791754218209,1.531581475209508,1.531581475209508,0.0,0.0,0.0,,Aargau,,,1.0
114450,15,Residence,Home_4,Event,1941.4791754218209,1943.89665976698,2.417484345158662,2.417484345158662,0.0,0.0,1.0,,Graubunden,,,1.0
114451,15,Residence,Home_5,Event,1943.89665976698,1949.2858330812664,5.38917331428689,5.38917331428689,0.0,0.0,0.0,,Ticino,,,1.0
114452,15,Residence,Home_6,Event,1949.2858330812664,1950.882060025384,1.5962269441175734,1.5962269441175734,0.0,0.0,1.0,,Geneva,,,1.0
114453,15,Residence,Home_7,Event,1950.882060025384,1963.9384808638656,13.056420838481904,13.056420838481904,0.0,0.0,1.0,,Fribourg,,,1.0
114454,15,Residence,Home_8,Event,1963.9384808638656,1964.142849726258,0.2043688623920255,0.2043688623920255,0.0,0.0,0.0,,Zurich,,,1.0
137091,16,Existence,Birth,Event,1950.919359193148,1990.8897190412429,39.970359848095086,39.970359848095086,0.0,,,,,,0.0,
137092,16,DL,NoDL,No Event,1950.919359193148,1970.060166169416,19.14080697626806,19.14080697626806,0.0,,,,,,,
137093,16,DL,DL,Event,1970.060166169416,1990.8897190412429,20.829552871827023,20.829552871827023,0.0,,,,,,,
137094,16,Education,NoEducation,No Event,1950.919359193148,1956.919359193148,6.0,6.0,0.0,,,,,,,
137095,16,Education,MandatoryEduc,Event,1956.919359193148,1965.919359193148,9.0,9.0,0.0,,,,,,,
137096,16,Education,SecondaryEduc,Event,1965.919359193148,1968.919359193148,24.970359848095143,3.0,21.970359848095143,,,,,,,
137097,16,Employment,NoWork,No Event,1950.919359193148,1967.629647350571,16.710288157423392,16.710288157423392,0.0,,,,,,,
137098,16,Employment,Work_1,Event,1967.629647350571,1969.8044324936209,2.916098197608229,2.17478514304952,0.7413130545587101,,,8.718030567211184,,Nidwalden,,
137099,16,Employment,Work_2,Event,1970.54574554818,1979.075520451432,8.94820900371225,8.529774903252335,0.4184341004599157,,,9.224714501951045,,Lucerne,,
137100,16,Employment,Work_3,Event,1979.493954551892,1981.07456457166,3.286453100853449,1.580610019768241,1.705843081085208,,,9.152423544806306,,Valais,,
137101,16,Employment,Work_4,Event,1982.780407652745,1990.3421521309888,8.109311388497794,7.56174447824378,0.5475669102540146,,,8.903906332469314,,Vaud,,
137102,16,Residence,Home0,Event,1950.919359193148,1967.6296473505715,16.71028815742346,16.71028815742346,0.0,0.0,0.0,,Ticino,,,1.0
137103,16,Residence,Home_1,Event,1967.6296473505715,1970.54574554818,2.916098197608261,2.916098197608261,0.0,0.0,0.0,,Nidwalden,,,1.0
137104,16,Residence,Home_2,Event,1970.54574554818,1979.493954551892,8.948209003712298,8.948209003712298,0.0,0.0,1.0,,Lucerne,,,1.0
137105,16,Residence,Home_3,Event,1979.493954551892,1982.7804076527448,3.2864531008534,3.2864531008534,0.0,0.0,1.0,,Valais,,,1.0
137106,16,Residence,Home_4,Event,1982.7804076527448,1990.8897190412429,8.109311388497757,8.109311388497757,0.0,0.0,1.0,,Vaud,,,1.0
159939,17,Existence,Birth,Event,2004.291135949288,2056.8852758389635,52.59413988967583,52.59413988967583,0.0,,,,,,0.0,
159940,17,DL,NoDL,No Event,2004.291135949288,2028.041109293663,23.74997334437525,23.74997334437525,0.0,,,,,,,
159941,17,DL,DL,Event,2028.041109293663,2056.8852758389635,28.844166545300503,28.844166545300503,0.0,,,,,,,
159942,17,Education,NoEducation,No Event,2004.291135949288,2010.291135949288,5.999999999999998,5.999999999999998,0.0,,,,,,,
159943,17,Education,MandatoryEduc,Event,2010.291135949288,2019.291135949288,9.000000000000002,9.000000000000002,0.0,,,,,,,
159944,17,Education,SecondaryEduc,Event,2019.291135949288,2022.291135949288,37.594139889675866,3.0,34.594139889675866,,,,,,,
159945,17,Employment,NoWork,No Event,2004.291135949288,2024.5060813771024,20.21494542781465,20.21494542781465,0.0,,,,,,,
159946,17,Employment,Work_1,Event,2024.5060813771024,2025.3406367036296,0.9512192894547702,0.8345553265271531,0.1166639629276171,,,8.309300526764284,,Zurich,,
159947,17,Employment,Work_2,Event,2025.457300666557,2026.7708898744645,1.7976913234081535,1.313589207907404,0.4841021155007494,,,9.06092060483889,,Aargau,,
159948,17,Employment,Work_3,Event,2027.2549919899648,2029.8538034917835,3.501270518012949,2.5988115018180458,0.902459016194903,,,9.082089207712082,,Lucerne,,
159949,17,Employment,Work_4,Event,2030.7562625079784,2031.80797190754,1.363551295836114,1.0517093995615665,0.3118418962745474,,,9.477636658069288,,Bern,,
159950,17,Employment,Work_5,Event,2032.1198138038144,2033.8890009623883,4.325195993341017,1.7691871585740953,2.556008834766922,,,9.616654606816084,,Solothurn,,
159951,17,Employment,Work_6,Event,2036.4450097971555,2038.2767657648567,3.6172878904002777,1.831755967701787,1.7855319226984907,,,9.385332548246982,,Aargau,,
159952,17,Employment,Work_7,Event,2040.062297687556,2042.7758228142484,4.396767624573406,2.713525126692732,1.683242497880674,,,9.329199315647552,,Schwyz,,
159953,17,Employment,Work_8,Event,2044.459065312129,2046.781525586863,3.7416309697796,2.3224602747338072,1.4191706950457923,,,8.712375502314616,,Basel_Landschaft,,
159954,17,Employment,Work_9,Event,2048.2006962819087,2050.8599076699065,4.679424327611118,2.6592113879976607,2.0202129396134567,,,8.996570237422217,,Zurich,,
159955,17,Employment,Work_10,Event,2052.88012060952,2054.867225617364,4.005155229443663,1.9871050078434265,2.018050221600236,,,9.149214435560992,,Zurich,,
159956,17,Residence,Home0,Event,2004.291135949288,2024.5060813771024,20.21494542781468,20.21494542781468,0.0,0.0,0.0,,Zurich,,,1.0
159957,17,Residence,Home_1,Event,2024.5060813771024,2025.457300666557,0.95121928945479,0.95121928945479,0.0,0.0,0.0,,Zurich,,,1.0
